WAVELENGTH  FLUX_DISK    FLUX_WD    FLUX_SEC       FLUX
  430.4180 2.3898e-11 8.1317e-14  2.3766e-20 2.3980e-11
  431.4631 2.3958e-11 8.2534e-14  2.5460e-20 2.4040e-11
  432.5083 2.4016e-11 8.3762e-14  2.7265e-20 2.4100e-11
  433.5534 2.4074e-11 8.4999e-14  2.9187e-20 2.4159e-11
  434.5985 2.4132e-11 8.6246e-14  3.1233e-20 2.4218e-11
  435.6436 2.4189e-11 8.7503e-14  3.3411e-20 2.4276e-11
  436.6887 2.4245e-11 8.8769e-14  3.5729e-20 2.4334e-11
  437.7338 2.4301e-11 9.0045e-14  3.8194e-20 2.4391e-11
  438.7789 2.4356e-11 9.1331e-14  4.0815e-20 2.4447e-11
  439.8240 2.4410e-11 9.2625e-14  4.3600e-20 2.4503e-11
  440.8691 2.4464e-11 9.3930e-14  4.6560e-20 2.4558e-11
  441.9142 2.4517e-11 9.5244e-14  4.9704e-20 2.4612e-11
  442.9593 2.4570e-11 9.6567e-14  5.3043e-20 2.4666e-11
  444.0044 2.4622e-11 9.7899e-14  5.6587e-20 2.4720e-11
  445.0495 2.4673e-11 9.9241e-14  6.0347e-20 2.4773e-11
  446.0946 2.4724e-11 1.0059e-13  6.4337e-20 2.4825e-11
  447.1397 2.4775e-11 1.0195e-13  6.8568e-20 2.4877e-11
  448.1848 2.4824e-11 1.0332e-13  7.3053e-20 2.4928e-11
  449.2299 2.4873e-11 1.0470e-13  7.7806e-20 2.4978e-11
  450.2750 2.4922e-11 1.0609e-13  8.2843e-20 2.5028e-11
  451.3201 2.4970e-11 1.0748e-13  8.8177e-20 2.5077e-11
  452.3652 2.5017e-11 1.0889e-13  9.3826e-20 2.5126e-11
  453.4103 2.5064e-11 1.1030e-13  9.9805e-20 2.5174e-11
  454.4554 2.5110e-11 1.1172e-13  1.0613e-19 2.5222e-11
  455.5006 2.5156e-11 1.1315e-13  1.1283e-19 2.5269e-11
  456.5457 2.5201e-11 1.1459e-13  1.1990e-19 2.5316e-11
  457.5908 2.5246e-11 1.1604e-13  1.2739e-19 2.5362e-11
  458.6359 2.5289e-11 1.1750e-13  1.3530e-19 2.5407e-11
  459.6810 2.5333e-11 1.1897e-13  1.4366e-19 2.5452e-11
  460.7261 2.5376e-11 1.2044e-13  1.5249e-19 2.5496e-11
  461.7712 2.5418e-11 1.2192e-13  1.6181e-19 2.5540e-11
  462.8163 2.5460e-11 1.2341e-13  1.7165e-19 2.5583e-11
  463.8614 2.5501e-11 1.2491e-13  1.8204e-19 2.5626e-11
  464.9065 2.5542e-11 1.2642e-13  1.9301e-19 2.5668e-11
  465.9516 2.5582e-11 1.2793e-13  2.0457e-19 2.5710e-11
  466.9967 2.5621e-11 1.2946e-13  2.1677e-19 2.5751e-11
  468.0418 2.5660e-11 1.3099e-13  2.2962e-19 2.5791e-11
  469.0869 2.5699e-11 1.3253e-13  2.4317e-19 2.5831e-11
  470.1320 2.5737e-11 1.3407e-13  2.5745e-19 2.5871e-11
  471.1771 2.5774e-11 1.3563e-13  2.7249e-19 2.5910e-11
  472.2222 2.5811e-11 1.3719e-13  2.8834e-19 2.5948e-11
  473.2673 2.5847e-11 1.3876e-13  3.0501e-19 2.5986e-11
  474.3124 2.5883e-11 1.4033e-13  3.2257e-19 2.6024e-11
  475.3575 2.5919e-11 1.4192e-13  3.4104e-19 2.6060e-11
  476.4026 2.5953e-11 1.4351e-13  3.6048e-19 2.6097e-11
  477.4477 2.5988e-11 1.4511e-13  3.8092e-19 2.6133e-11
  478.4928 2.6021e-11 1.4672e-13  4.0241e-19 2.6168e-11
  479.5380 2.6055e-11 1.4833e-13  4.2500e-19 2.6203e-11
  480.5831 2.6087e-11 1.4995e-13  4.4875e-19 2.6237e-11
  481.6282 2.6120e-11 1.5158e-13  4.7370e-19 2.6271e-11
  482.6733 2.6151e-11 1.5321e-13  4.9990e-19 2.6305e-11
  483.7184 2.6183e-11 1.5485e-13  5.2742e-19 2.6338e-11
  484.7635 2.6213e-11 1.5650e-13  5.5632e-19 2.6370e-11
  485.8086 2.6244e-11 1.5816e-13  5.8665e-19 2.6402e-11
  486.8537 2.6273e-11 1.5982e-13  6.1848e-19 2.6433e-11
  487.8988 2.6303e-11 1.6149e-13  6.5187e-19 2.6464e-11
  488.9439 2.6332e-11 1.6316e-13  6.8689e-19 2.6495e-11
  489.9890 2.6360e-11 1.6484e-13  7.2362e-19 2.6525e-11
  491.0341 2.6388e-11 1.6653e-13  7.6213e-19 2.6554e-11
  492.0792 2.6415e-11 1.6822e-13  8.0249e-19 2.6583e-11
  493.1243 2.6442e-11 1.6992e-13  8.4478e-19 2.6612e-11
  494.1694 2.6468e-11 1.7162e-13  8.8909e-19 2.6640e-11
  495.2145 2.6494e-11 1.7334e-13  9.3550e-19 2.6668e-11
  496.2596 2.6520e-11 1.7505e-13  9.8410e-19 2.6695e-11
  497.3047 2.6545e-11 1.7677e-13  1.0350e-18 2.6722e-11
  498.3498 2.6569e-11 1.7850e-13  1.0882e-18 2.6748e-11
  499.3949 2.6593e-11 1.8024e-13  1.1440e-18 2.6774e-11
  500.4400 2.6617e-11 1.8198e-13  1.2023e-18 2.6799e-11
  501.4851 2.6640e-11 1.8372e-13  1.2633e-18 2.6824e-11
  502.5303 2.6663e-11 1.8547e-13  1.3271e-18 2.6848e-11
  503.5754 2.6685e-11 1.8723e-13  1.3938e-18 2.6872e-11
  504.6205 2.6707e-11 1.8899e-13  1.4635e-18 2.6896e-11
  505.6656 2.6728e-11 1.9075e-13  1.5363e-18 2.6919e-11
  506.7107 2.6749e-11 1.9252e-13  1.6125e-18 2.6942e-11
  507.7558 2.6770e-11 1.9430e-13  1.6920e-18 2.6964e-11
  508.8009 2.6790e-11 1.9608e-13  1.7751e-18 2.6986e-11
  509.8460 2.6810e-11 1.9787e-13  1.8618e-18 2.7008e-11
  510.8911 2.6829e-11 1.9966e-13  1.9524e-18 2.7029e-11
  511.9362 2.6848e-11 2.0145e-13  2.0469e-18 2.7049e-11
  512.9813 2.6866e-11 2.0325e-13  2.1455e-18 2.7069e-11
  514.0264 2.6884e-11 2.0505e-13  2.2484e-18 2.7089e-11
  515.0715 2.6902e-11 2.0686e-13  2.3558e-18 2.7108e-11
  516.1166 2.6919e-11 2.0867e-13  2.4677e-18 2.7127e-11
  517.1617 2.6935e-11 2.1049e-13  2.5845e-18 2.7146e-11
  518.2068 2.6952e-11 2.1231e-13  2.7062e-18 2.7164e-11
  519.2519 2.6968e-11 2.1414e-13  2.8330e-18 2.7182e-11
  520.2970 2.6983e-11 2.1596e-13  2.9652e-18 2.7199e-11
  521.3421 2.6998e-11 2.1780e-13  3.1030e-18 2.7216e-11
  522.3872 2.7013e-11 2.1963e-13  3.2465e-18 2.7233e-11
  523.4323 2.7027e-11 2.2147e-13  3.3959e-18 2.7249e-11
  524.4774 2.7041e-11 2.2331e-13  3.5515e-18 2.7264e-11
  525.5226 2.7055e-11 2.2516e-13  3.7135e-18 2.7280e-11
  526.5677 2.7068e-11 2.2701e-13  3.8821e-18 2.7295e-11
  527.6128 2.7081e-11 2.2886e-13  4.0576e-18 2.7309e-11
  528.6579 2.7093e-11 2.3072e-13  4.2402e-18 2.7324e-11
  529.7030 2.7105e-11 2.3258e-13  4.4301e-18 2.7338e-11
  530.7481 2.7117e-11 2.3444e-13  4.6277e-18 2.7351e-11
  531.7932 2.7128e-11 2.3631e-13  4.8332e-18 2.7364e-11
  532.8383 2.7139e-11 2.3818e-13  5.0468e-18 2.7377e-11
  533.8834 2.7149e-11 2.4005e-13  5.2689e-18 2.7389e-11
  534.9285 2.7159e-11 2.4192e-13  5.4997e-18 2.7401e-11
  535.9736 2.7169e-11 2.4380e-13  5.7396e-18 2.7413e-11
  537.0187 2.7178e-11 2.4568e-13  5.9888e-18 2.7424e-11
  538.0638 2.7188e-11 2.4756e-13  6.2477e-18 2.7435e-11
  539.1089 2.7196e-11 2.4944e-13  6.5165e-18 2.7446e-11
  540.1540 2.7205e-11 2.5133e-13  6.7958e-18 2.7456e-11
  541.1991 2.7213e-11 2.5321e-13  7.0857e-18 2.7466e-11
  542.2442 2.7220e-11 2.5510e-13  7.3866e-18 2.7475e-11
  543.2893 2.7227e-11 2.5700e-13  7.6990e-18 2.7484e-11
  544.3344 2.7234e-11 2.5889e-13  8.0231e-18 2.7493e-11
  545.3795 2.7241e-11 2.6079e-13  8.3594e-18 2.7502e-11
  546.4246 2.7247e-11 2.6268e-13  8.7083e-18 2.7510e-11
  547.4697 2.7253e-11 2.6458e-13  9.0701e-18 2.7518e-11
  548.5149 2.7259e-11 2.6648e-13  9.4454e-18 2.7525e-11
  549.5600 2.7264e-11 2.6839e-13  9.8345e-18 2.7532e-11
  550.6051 2.7269e-11 2.7029e-13  1.0238e-17 2.7539e-11
  551.6502 2.7274e-11 2.7219e-13  1.0656e-17 2.7546e-11
  552.6953 2.7278e-11 2.7410e-13  1.1089e-17 2.7552e-11
  553.7404 2.7282e-11 2.7601e-13  1.1538e-17 2.7558e-11
  554.7855 2.7286e-11 2.7792e-13  1.2003e-17 2.7563e-11
  555.8306 2.7289e-11 2.7983e-13  1.2485e-17 2.7569e-11
  556.8757 2.7292e-11 2.8174e-13  1.2984e-17 2.7574e-11
  557.9208 2.7295e-11 2.8365e-13  1.3501e-17 2.7578e-11
  558.9659 2.7297e-11 2.8556e-13  1.4036e-17 2.7583e-11
  560.0110 2.7299e-11 2.8747e-13  1.4590e-17 2.7587e-11
  561.0561 2.7301e-11 2.8939e-13  1.5163e-17 2.7590e-11
  562.1012 2.7302e-11 2.9130e-13  1.5756e-17 2.7594e-11
  563.1463 2.7304e-11 2.9321e-13  1.6370e-17 2.7597e-11
  564.1914 2.7304e-11 2.9513e-13  1.7005e-17 2.7600e-11
  565.2365 2.7305e-11 2.9704e-13  1.7662e-17 2.7602e-11
  566.2816 2.7305e-11 2.9896e-13  1.8341e-17 2.7604e-11
  567.3267 2.7305e-11 3.0088e-13  1.9044e-17 2.7606e-11
  568.3718 2.7305e-11 3.0279e-13  1.9770e-17 2.7608e-11
  569.4169 2.7305e-11 3.0471e-13  2.0521e-17 2.7609e-11
  570.4620 2.7304e-11 3.0662e-13  2.1297e-17 2.7610e-11
  571.5072 2.7303e-11 3.0854e-13  2.2099e-17 2.7611e-11
  572.5523 2.7301e-11 3.1045e-13  2.2928e-17 2.7612e-11
  573.5974 2.7300e-11 3.1237e-13  2.3784e-17 2.7612e-11
  574.6425 2.7298e-11 3.1428e-13  2.4669e-17 2.7612e-11
  575.6876 2.7295e-11 3.1619e-13  2.5583e-17 2.7612e-11
  576.7327 2.7293e-11 3.1811e-13  2.6526e-17 2.7611e-11
  577.7778 2.7290e-11 3.2002e-13  2.7501e-17 2.7610e-11
  578.8229 2.7287e-11 3.2193e-13  2.8507e-17 2.7609e-11
  579.8680 2.7284e-11 3.2384e-13  2.9545e-17 2.7608e-11
  580.9131 2.7280e-11 3.2575e-13  3.0617e-17 2.7606e-11
  581.9582 2.7276e-11 3.2766e-13  3.1723e-17 2.7604e-11
  583.0033 2.7272e-11 3.2957e-13  3.2865e-17 2.7602e-11
  584.0484 2.7268e-11 3.3147e-13  3.4042e-17 2.7599e-11
  585.0935 2.7263e-11 3.3338e-13  3.5257e-17 2.7597e-11
  586.1386 2.7259e-11 3.3529e-13  3.6510e-17 2.7594e-11
  587.1837 2.7254e-11 3.3719e-13  3.7803e-17 2.7591e-11
  588.2288 2.7248e-11 3.3909e-13  3.9135e-17 2.7587e-11
  589.2739 2.7243e-11 3.4099e-13  4.0509e-17 2.7584e-11
  590.3190 2.7237e-11 3.4289e-13  4.1926e-17 2.7580e-11
  591.3641 2.7231e-11 3.4479e-13  4.3386e-17 2.7576e-11
  592.4092 2.7224e-11 3.4668e-13  4.4890e-17 2.7571e-11
  593.4543 2.7218e-11 3.4858e-13  4.6441e-17 2.7567e-11
  594.4994 2.7211e-11 3.5047e-13  4.8039e-17 2.7562e-11
  595.5446 2.7204e-11 3.5236e-13  4.9685e-17 2.7557e-11
  596.5897 2.7197e-11 3.5425e-13  5.1380e-17 2.7551e-11
  597.6348 2.7190e-11 3.5614e-13  5.3127e-17 2.7546e-11
  598.6799 2.7182e-11 3.5802e-13  5.4925e-17 2.7540e-11
  599.7250 2.7174e-11 3.5990e-13  5.6777e-17 2.7534e-11
  600.7701 2.7166e-11 3.6178e-13  5.8684e-17 2.7528e-11
  601.8152 2.7157e-11 3.6366e-13  6.0647e-17 2.7521e-11
  602.8603 2.7149e-11 3.6554e-13  6.2667e-17 2.7514e-11
  603.9054 2.7140e-11 3.6741e-13  6.4746e-17 2.7508e-11
  604.9505 2.7131e-11 3.6928e-13  6.6886e-17 2.7500e-11
  605.9956 2.7122e-11 3.7115e-13  6.9088e-17 2.7493e-11
  607.0407 2.7112e-11 3.7302e-13  7.1353e-17 2.7486e-11
  608.0858 2.7103e-11 3.7488e-13  7.3683e-17 2.7478e-11
  609.1309 2.7093e-11 3.7674e-13  7.6080e-17 2.7470e-11
  610.1760 2.7083e-11 3.7860e-13  7.8545e-17 2.7462e-11
  611.2211 2.7073e-11 3.8045e-13  8.1080e-17 2.7453e-11
  612.2662 2.7062e-11 3.8231e-13  8.3687e-17 2.7445e-11
  613.3113 2.7052e-11 3.8416e-13  8.6366e-17 2.7436e-11
  614.3564 2.7041e-11 3.8600e-13  8.9121e-17 2.7427e-11
  615.4015 2.7030e-11 3.8785e-13  9.1952e-17 2.7418e-11
  616.4466 2.7019e-11 3.8969e-13  9.4862e-17 2.7408e-11
  617.4917 2.7007e-11 3.9152e-13  9.7852e-17 2.7399e-11
  618.5369 2.6996e-11 3.9336e-13  1.0092e-16 2.7389e-11
  619.5820 2.6984e-11 3.9519e-13  1.0408e-16 2.7379e-11
  620.6271 2.6972e-11 3.9702e-13  1.0732e-16 2.7369e-11
  621.6722 2.6960e-11 3.9884e-13  1.1065e-16 2.7358e-11
  622.7173 2.6947e-11 4.0066e-13  1.1407e-16 2.7348e-11
  623.7624 2.6935e-11 4.0248e-13  1.1759e-16 2.7337e-11
  624.8075 2.6922e-11 4.0429e-13  1.2119e-16 2.7326e-11
  625.8526 2.6909e-11 4.0610e-13  1.2490e-16 2.7315e-11
  626.8977 2.6896e-11 4.0791e-13  1.2870e-16 2.7304e-11
  627.9428 2.6883e-11 4.0971e-13  1.3260e-16 2.7293e-11
  628.9879 2.6869e-11 4.1151e-13  1.3661e-16 2.7281e-11
  630.0330 2.6856e-11 4.1331e-13  1.4072e-16 2.7269e-11
  631.0781 2.6842e-11 4.1510e-13  1.4494e-16 2.7257e-11
  632.1232 2.6828e-11 4.1689e-13  1.4926e-16 2.7245e-11
  633.1683 2.6814e-11 4.1867e-13  1.5370e-16 2.7233e-11
  634.2134 2.6800e-11 4.2045e-13  1.5826e-16 2.7220e-11
  635.2585 2.6785e-11 4.2223e-13  1.6293e-16 2.7208e-11
  636.3036 2.6771e-11 4.2400e-13  1.6772e-16 2.7195e-11
  637.3487 2.6756e-11 4.2577e-13  1.7263e-16 2.7182e-11
  638.3938 2.6741e-11 4.2753e-13  1.7767e-16 2.7169e-11
  639.4389 2.6726e-11 4.2929e-13  1.8284e-16 2.7155e-11
  640.4840 2.6711e-11 4.3105e-13  1.8813e-16 2.7142e-11
  641.5292 2.6695e-11 4.3280e-13  1.9356e-16 2.7128e-11
  642.5743 2.6680e-11 4.3454e-13  1.9912e-16 2.7114e-11
  643.6194 2.6664e-11 4.3629e-13  2.0483e-16 2.7100e-11
  644.6645 2.6648e-11 4.3802e-13  2.1067e-16 2.7086e-11
  645.7096 2.6632e-11 4.3976e-13  2.1666e-16 2.7072e-11
  646.7547 2.6616e-11 4.4149e-13  2.2279e-16 2.7058e-11
  647.7998 2.6600e-11 4.4321e-13  2.2908e-16 2.7043e-11
  648.8449 2.6583e-11 4.4493e-13  2.3551e-16 2.7028e-11
  649.8900 2.6567e-11 4.4665e-13  2.4211e-16 2.7014e-11
  650.9351 2.6550e-11 4.4836e-13  2.4886e-16 2.6999e-11
  651.9802 2.6533e-11 4.5006e-13  2.5578e-16 2.6983e-11
  653.0253 2.6516e-11 4.5176e-13  2.6286e-16 2.6968e-11
  654.0704 2.6499e-11 4.5346e-13  2.7011e-16 2.6953e-11
  655.1155 2.6482e-11 4.5515e-13  2.7753e-16 2.6937e-11
  656.1606 2.6464e-11 4.5684e-13  2.8513e-16 2.6921e-11
  657.2057 2.6447e-11 4.5852e-13  2.9291e-16 2.6906e-11
  658.2508 2.6429e-11 4.6019e-13  3.0087e-16 2.6890e-11
  659.2959 2.6411e-11 4.6187e-13  3.0902e-16 2.6873e-11
  660.3410 2.6393e-11 4.6353e-13  3.1735e-16 2.6857e-11
  661.3861 2.6375e-11 4.6519e-13  3.2588e-16 2.6841e-11
  662.4312 2.6357e-11 4.6685e-13  3.3461e-16 2.6824e-11
  663.4763 2.6339e-11 4.6850e-13  3.4354e-16 2.6808e-11
  664.5215 2.6320e-11 4.7015e-13  3.5267e-16 2.6791e-11
  665.5666 2.6302e-11 4.7179e-13  3.6201e-16 2.6774e-11
  666.6117 2.6283e-11 4.7342e-13  3.7157e-16 2.6757e-11
  667.6568 2.6264e-11 4.7505e-13  3.8134e-16 2.6740e-11
  668.7019 2.6246e-11 4.7668e-13  3.9133e-16 2.6723e-11
  669.7470 2.6227e-11 4.7830e-13  4.0154e-16 2.6705e-11
  670.7921 2.6207e-11 4.7991e-13  4.1198e-16 2.6688e-11
  671.8372 2.6188e-11 4.8152e-13  4.2266e-16 2.6670e-11
  672.8823 2.6169e-11 4.8313e-13  4.3357e-16 2.6652e-11
  673.9274 2.6149e-11 4.8472e-13  4.4473e-16 2.6634e-11
  674.9725 2.6130e-11 4.8632e-13  4.5612e-16 2.6616e-11
  676.0176 2.6110e-11 4.8790e-13  4.6777e-16 2.6598e-11
  677.0627 2.6090e-11 4.8949e-13  4.7968e-16 2.6580e-11
  678.1078 2.6070e-11 4.9106e-13  4.9184e-16 2.6562e-11
  679.1529 2.6050e-11 4.9263e-13  5.0427e-16 2.6543e-11
  680.1980 2.6030e-11 4.9420e-13  5.1696e-16 2.6525e-11
  681.2431 2.6010e-11 4.9576e-13  5.2993e-16 2.6506e-11
  682.2882 2.5990e-11 4.9731e-13  5.4318e-16 2.6487e-11
  683.3333 2.5969e-11 4.9886e-13  5.5670e-16 2.6469e-11
  684.3784 2.5949e-11 5.0040e-13  5.7052e-16 2.6450e-11
  685.4235 2.5928e-11 5.0194e-13  5.8463e-16 2.6431e-11
  686.4686 2.5907e-11 5.0347e-13  5.9903e-16 2.6411e-11
  687.5138 2.5886e-11 5.0499e-13  6.1374e-16 2.6392e-11
  688.5589 2.5866e-11 5.0651e-13  6.2875e-16 2.6373e-11
  689.6040 2.5845e-11 5.0802e-13  6.4408e-16 2.6353e-11
  690.6491 2.5823e-11 5.0953e-13  6.5973e-16 2.6334e-11
  691.6942 2.5802e-11 5.1103e-13  6.7570e-16 2.6314e-11
  692.7393 2.5781e-11 5.1253e-13  6.9199e-16 2.6294e-11
  693.7844 2.5760e-11 5.1402e-13  7.0863e-16 2.6274e-11
  694.8295 2.5738e-11 5.1550e-13  7.2560e-16 2.6254e-11
  695.8746 2.5717e-11 5.1698e-13  7.4291e-16 2.6234e-11
  696.9197 2.5695e-11 5.1845e-13  7.6058e-16 2.6214e-11
  697.9648 2.5673e-11 5.1992e-13  7.7861e-16 2.6194e-11
  699.0099 2.5651e-11 5.2138e-13  7.9699e-16 2.6174e-11
  700.0550 2.5629e-11 5.2283e-13  8.1575e-16 2.6153e-11
  701.1001 2.5607e-11 5.2428e-13  8.3488e-16 2.6133e-11
  702.1452 2.5585e-11 5.2572e-13  8.5439e-16 2.6112e-11
  703.1903 2.5563e-11 5.2715e-13  8.7428e-16 2.6091e-11
  704.2354 2.5541e-11 5.2858e-13  8.9457e-16 2.6071e-11
  705.2805 2.5519e-11 5.3001e-13  9.1525e-16 2.6050e-11
  706.3256 2.5496e-11 5.3142e-13  9.3635e-16 2.6029e-11
  707.3707 2.5474e-11 5.3283e-13  9.5785e-16 2.6008e-11
  708.4158 2.5451e-11 5.3424e-13  9.7977e-16 2.5987e-11
  709.4609 2.5429e-11 5.3564e-13  1.0021e-15 2.5965e-11
  710.5061 2.5406e-11 5.3703e-13  1.0249e-15 2.5944e-11
  711.5512 2.5383e-11 5.3841e-13  1.0481e-15 2.5923e-11
  712.5963 2.5361e-11 5.3979e-13  1.0717e-15 2.5901e-11
  713.6414 2.5338e-11 5.4117e-13  1.0959e-15 2.5880e-11
  714.6865 2.5315e-11 5.4253e-13  1.1204e-15 2.5858e-11
  715.7316 2.5292e-11 5.4389e-13  1.1454e-15 2.5837e-11
  716.7767 2.5269e-11 5.4525e-13  1.1709e-15 2.5815e-11
  717.8218 2.5245e-11 5.4660e-13  1.1969e-15 2.5793e-11
  718.8669 2.5222e-11 5.4794e-13  1.2234e-15 2.5771e-11
  719.9120 2.5199e-11 5.4927e-13  1.2503e-15 2.5749e-11
  720.9571 2.5175e-11 5.5060e-13  1.2778e-15 2.5727e-11
  722.0022 2.5152e-11 5.5192e-13  1.3057e-15 2.5705e-11
  723.0473 2.5129e-11 5.5324e-13  1.3342e-15 2.5683e-11
  724.0924 2.5105e-11 5.5455e-13  1.3632e-15 2.5661e-11
  725.1375 2.5081e-11 5.5585e-13  1.3927e-15 2.5639e-11
  726.1826 2.5058e-11 5.5715e-13  1.4228e-15 2.5616e-11
  727.2277 2.5034e-11 5.5844e-13  1.4534e-15 2.5594e-11
  728.2728 2.5010e-11 5.5973e-13  1.4846e-15 2.5571e-11
  729.3179 2.4986e-11 5.6100e-13  1.5163e-15 2.5549e-11
  730.3630 2.4962e-11 5.6227e-13  1.5486e-15 2.5526e-11
  731.4081 2.4938e-11 5.6354e-13  1.5814e-15 2.5504e-11
  732.4532 2.4914e-11 5.6480e-13  1.6149e-15 2.5481e-11
  733.4983 2.4890e-11 5.6605e-13  1.6489e-15 2.5458e-11
  734.5435 2.4866e-11 5.6729e-13  1.6836e-15 2.5435e-11
  735.5886 2.4842e-11 5.6853e-13  1.7188e-15 2.5412e-11
  736.6337 2.4818e-11 5.6977e-13  1.7547e-15 2.5389e-11
  737.6788 2.4793e-11 5.7099e-13  1.7912e-15 2.5366e-11
  738.7239 2.4769e-11 5.7221e-13  1.8283e-15 2.5343e-11
  739.7690 2.4745e-11 5.7342e-13  1.8661e-15 2.5320e-11
  740.8141 2.4720e-11 5.7463e-13  1.9045e-15 2.5297e-11
  741.8592 2.4696e-11 5.7583e-13  1.9436e-15 2.5274e-11
  742.9043 2.4671e-11 5.7702e-13  1.9833e-15 2.5250e-11
  743.9494 2.4647e-11 5.7821e-13  2.0238e-15 2.5227e-11
  744.9945 2.4622e-11 5.7939e-13  2.0649e-15 2.5204e-11
  746.0396 2.4597e-11 5.8056e-13  2.1067e-15 2.5180e-11
  747.0847 2.4573e-11 5.8173e-13  2.1492e-15 2.5157e-11
  748.1298 2.4548e-11 5.8289e-13  2.1924e-15 2.5133e-11
  749.1749 2.4523e-11 5.8405e-13  2.2364e-15 2.5109e-11
  750.2200 2.4498e-11 5.8519e-13  2.2811e-15 2.5086e-11
  751.2651 2.4473e-11 5.8633e-13  2.3265e-15 2.5062e-11
  752.3102 2.4448e-11 5.8747e-13  2.3727e-15 2.5038e-11
  753.3553 2.4424e-11 5.8860e-13  2.4196e-15 2.5015e-11
  754.4004 2.4399e-11 5.8972e-13  2.4673e-15 2.4991e-11
  755.4455 2.4373e-11 5.9083e-13  2.5158e-15 2.4967e-11
  756.4906 2.4348e-11 5.9194e-13  2.5651e-15 2.4943e-11
  757.5358 2.4323e-11 5.9304e-13  2.6152e-15 2.4919e-11
  758.5809 2.4298e-11 5.9414e-13  2.6661e-15 2.4895e-11
  759.6260 2.4273e-11 5.9523e-13  2.7178e-15 2.4871e-11
  760.6711 2.4248e-11 5.9631e-13  2.7703e-15 2.4847e-11
  761.7162 2.4222e-11 5.9738e-13  2.8237e-15 2.4823e-11
  762.7613 2.4197e-11 5.9845e-13  2.8780e-15 2.4798e-11
  763.8064 2.4172e-11 5.9952e-13  2.9331e-15 2.4774e-11
  764.8515 2.4146e-11 6.0057e-13  2.9890e-15 2.4750e-11
  765.8966 2.4121e-11 6.0162e-13  3.0459e-15 2.4726e-11
  766.9417 2.4096e-11 6.0266e-13  3.1036e-15 2.4701e-11
  767.9868 2.4070e-11 6.0370e-13  3.1623e-15 2.4677e-11
  769.0319 2.4045e-11 6.0473e-13  3.2219e-15 2.4653e-11
  770.0770 2.4019e-11 6.0575e-13  3.2824e-15 2.4628e-11
  771.1221 2.3994e-11 6.0677e-13  3.3438e-15 2.4604e-11
  772.1672 2.3968e-11 6.0778e-13  3.4062e-15 2.4579e-11
  773.2123 2.3942e-11 6.0878e-13  3.4695e-15 2.4555e-11
  774.2574 2.3917e-11 6.0978e-13  3.5338e-15 2.4530e-11
  775.3025 2.3891e-11 6.1077e-13  3.5991e-15 2.4505e-11
  776.3476 2.3865e-11 6.1175e-13  3.6654e-15 2.4481e-11
  777.3927 2.3840e-11 6.1273e-13  3.7326e-15 2.4456e-11
  778.4378 2.3814e-11 6.1370e-13  3.8009e-15 2.4431e-11
  779.4829 2.3788e-11 6.1466e-13  3.8703e-15 2.4407e-11
  780.5281 2.3762e-11 6.1562e-13  3.9406e-15 2.4382e-11
  781.5732 2.3737e-11 6.1657e-13  4.0120e-15 2.4357e-11
  782.6183 2.3711e-11 6.1752e-13  4.0845e-15 2.4332e-11
  783.6634 2.3685e-11 6.1846e-13  4.1580e-15 2.4307e-11
  784.7085 2.3659e-11 6.1939e-13  4.2327e-15 2.4283e-11
  785.7536 2.3633e-11 6.2031e-13  4.3084e-15 2.4258e-11
  786.7987 2.3607e-11 6.2123e-13  4.3852e-15 2.4233e-11
  787.8438 2.3581e-11 6.2214e-13  4.4632e-15 2.4208e-11
  788.8889 2.3555e-11 6.2305e-13  4.5423e-15 2.4183e-11
  789.9340 2.3529e-11 6.2395e-13  4.6225e-15 2.4158e-11
  790.9791 2.3503e-11 6.2484e-13  4.7039e-15 2.4133e-11
  792.0242 2.3477e-11 6.2573e-13  4.7865e-15 2.4108e-11
  793.0693 2.3451e-11 6.2661e-13  4.8703e-15 2.4083e-11
  794.1144 2.3425e-11 6.2748e-13  4.9552e-15 2.4058e-11
  795.1595 2.3399e-11 6.2835e-13  5.0414e-15 2.4032e-11
  796.2046 2.3373e-11 6.2921e-13  5.1288e-15 2.4007e-11
  797.2497 2.3347e-11 6.3007e-13  5.2174e-15 2.3982e-11
  798.2948 2.3321e-11 6.3091e-13  5.3072e-15 2.3957e-11
  799.3399 2.3295e-11 6.3176e-13  5.3984e-15 2.3932e-11
  800.3850 2.3268e-11 6.3259e-13  5.4908e-15 2.3907e-11
  801.4301 2.3242e-11 6.3342e-13  5.5844e-15 2.3881e-11
  802.4752 2.3216e-11 6.3424e-13  5.6794e-15 2.3856e-11
  803.5204 2.3190e-11 6.3506e-13  5.7757e-15 2.3831e-11
  804.5655 2.3164e-11 6.3587e-13  5.8733e-15 2.3805e-11
  805.6106 2.3137e-11 6.3667e-13  5.9723e-15 2.3780e-11
  806.6557 2.3111e-11 6.3747e-13  6.0726e-15 2.3755e-11
  807.7008 2.3085e-11 6.3826e-13  6.1743e-15 2.3729e-11
  808.7459 2.3059e-11 6.3904e-13  6.2774e-15 2.3704e-11
  809.7910 2.3032e-11 6.3982e-13  6.3818e-15 2.3679e-11
  810.8361 2.3006e-11 6.4059e-13  6.4877e-15 2.3653e-11
  811.8812 2.2980e-11 6.4136e-13  6.5950e-15 2.3628e-11
  812.9263 2.2954e-11 6.4212e-13  6.7037e-15 2.3602e-11
